ciclo,periodo,tipo_recurso_clase,desc_tipo_recurso_clase,rubro,desc_rubro,tipo,desc_tipo,clase,desc_clase,concepto,desc_concepto,concepto_especifico,desc_concepto_esp,monto_estimado,monto_recaudado
2021,Tercer Trimestre,3,Ingresos del Sector Paraestatal,7,"Ingresos por Venta de Bienes, Prestación de Servicios y Otros Ingresos",7.1,Ingresos por Venta de Bienes y Prestación de Servicios de Instituciones Públicas de Seguridad Social,,,,,,,742793050,2347108636
2021,Tercer Trimestre,3,Ingresos del Sector Paraestatal,7,"Ingresos por Venta de Bienes, Prestación de Servicios y Otros Ingresos",7.2,Ingresos por Venta de Bienes y Prestación de Servicios de Entidades Paraestatales y Fideicomisos No Empresariales y No Financieros,,,,,,,6193772445,8036005631
2021,Tercer Trimestre,3,Ingresos del Sector Paraestatal,7,"Ingresos por Venta de Bienes, Prestación de Servicios y Otros Ingresos",7.3,Ingresos por Venta de Bienes y Prestación de Servicios de Entidades Paraestatales Empresariales No Financieras con Participación Estatal Mayoritaria,,,,,,,616398863,343033887.1
2021,Tercer Trimestre,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboración Fiscal y Fondos Distintos de Aportaciones",8.1,Participaciones,8.1.1,Fondo General de Participaciones,,,,,53934582600,53247120641
2021,Tercer Trimestre,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboración Fiscal y Fondos Distintos de Aportaciones",8.1,Participaciones,8.1.2,Fondo de Fomento Municipal,,,,,3041973986,2868414884
2021,Tercer Trimestre,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboración Fiscal y Fondos Distintos de Aportaciones",8.1,Participaciones,8.1.3,Participaciones en el Impuesto Especial sobre Producción y Servicios,,,,,1151176443,1162419063
2021,Tercer Trimestre,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboración Fiscal y Fondos Distintos de Aportaciones",8.1,Participaciones,8.1.4,Fondo de Fiscalización y Recaudación,,,,,2649994729,2591644463
2021,Tercer Trimestre,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboración Fiscal y Fondos Distintos de Aportaciones",8.1,Participaciones,8.1.5,Por el consumo de Gasolinas y Diesel efectuado en la Ciudad de México,,,,,1079196140,672907357
2021,Tercer Trimestre,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboración Fiscal y Fondos Distintos de Aportaciones",8.1,Participaciones,8.1.6,Por ingresos derivados del entero de impuestos,,,,,7646960186,8293725185
2021,Tercer Trimestre,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboración Fiscal y Fondos Distintos de Aportaciones",8.2,Aportaciones,8.2.1,Fondo de Aportaciones para los Servicios de Salud,,,,,3548915274,3518108242
2021,Tercer Trimestre,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboración Fiscal y Fondos Distintos de Aportaciones",8.2,Aportaciones,8.2.2,Fondo de Aportaciones Múltiples,,,,,436396808,684385220
2021,Tercer Trimestre,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboración Fiscal y Fondos Distintos de Aportaciones",8.2,Aportaciones,8.2.3,Fondo de Aportaciones para la Seguridad Pública,,,,,444799498,440457116.5
2021,Tercer Trimestre,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboración Fiscal y Fondos Distintos de Aportaciones",8.2,Aportaciones,8.2.4,Fondo de Aportaciones para el Fortalecimiento de los Municipios y las Demarcaciones Territoriales,,,,,5331502544,5360943493
2021,Tercer Trimestre,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboración Fiscal y Fondos Distintos de Aportaciones",8.2,Aportaciones,8.2.5,Fondo de Aportaciones para el Fortalecimiento de las Entidades Federativas,,,,,1636326080,1662067448
2021,Tercer Trimestre,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboración Fiscal y Fondos Distintos de Aportaciones",8.2,Aportaciones,8.2.6,Fondo de Aportaciones para la Infraestructura Social,,,,,1110315442,1128513963
2021,Tercer Trimestre,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboración Fiscal y Fondos Distintos de Aportaciones",8.3,Convenios,8.3.1,Convenios con la Federación,,,,,1637092139,5742793721
2021,Tercer Trimestre,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboración Fiscal y Fondos Distintos de Aportaciones",8.4,Incentivos derivados de la colaboración fiscal,8.4.1,Impuesto sobre Automóviles Nuevos,,,,,1145685169,1143181553
2021,Tercer Trimestre,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboración Fiscal y Fondos Distintos de Aportaciones",8.4,Incentivos derivados de la colaboración fiscal,8.4.2,Por Incentivos de Fiscalización y Gestión de Cobro,8.4.2.1,Por el Impuesto al Valor Agregado,,,34083837,61699093
2021,Tercer Trimestre,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboración Fiscal y Fondos Distintos de Aportaciones",8.4,Incentivos derivados de la colaboración fiscal,8.4.2,Por Incentivos de Fiscalización y Gestión de Cobro,8.4.2.2,Por Gastos de Ejecución,,,49545,763765
2021,Tercer Trimestre,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboración Fiscal y Fondos Distintos de Aportaciones",8.4,Incentivos derivados de la colaboración fiscal,8.4.2,Por Incentivos de Fiscalización y Gestión de Cobro,8.4.2.3,Por el Impuesto Sobre la Renta,,,36584541,88873805
2021,Tercer Trimestre,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboración Fiscal y Fondos Distintos de Aportaciones",8.4,Incentivos derivados de la colaboración fiscal,8.4.2,Por Incentivos de Fiscalización y Gestión de Cobro,8.4.2.4,Otros,,,12932758,35944218.19
2021,Tercer Trimestre,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboración Fiscal y Fondos Distintos de Aportaciones",8.4,Incentivos derivados de la colaboración fiscal,8.4.3,Por la Participación de la Recaudación de Impuestos Federales,8.4.3.1,Por el Impuesto sobre la Renta por Enajenación de Bienes Inmuebles y Construcciones,,,682363686,1026900926
2021,Tercer Trimestre,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboración Fiscal y Fondos Distintos de Aportaciones",8.4,Incentivos derivados de la colaboración fiscal,8.4.3,Por la Participación de la Recaudación de Impuestos Federales,8.4.3.2,Régimen de Incorporación Fiscal,,,111501722,0
2021,Tercer Trimestre,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboración Fiscal y Fondos Distintos de Aportaciones",8.4,Incentivos derivados de la colaboración fiscal,8.4.3,Por la Participación de la Recaudación de Impuestos Federales,8.4.3.3,Otros,,,0,5708513
2021,Tercer Trimestre,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboración Fiscal y Fondos Distintos de Aportaciones",8.4,Incentivos derivados de la colaboración fiscal,8.4.4,Por Multas Administrativas Impuestas por Autoridades Federales No Fiscales,,,,,5596932,7920320
2021,Tercer Trimestre,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboración Fiscal y Fondos Distintos de Aportaciones",8.4,Incentivos derivados de la colaboración fiscal,8.4.5,Fondo de Compensación del ISAN,,,,,481037778,481037778
2021,Tercer Trimestre,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboración Fiscal y Fondos Distintos de Aportaciones",8.4,Incentivos derivados de la colaboración fiscal,8.4.6,Fondo de Compensación del Régimen de Pequeños Contribuyentes y del Régimen de Intermedios,,,,,78261814,94048453
2021,Tercer Trimestre,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboración Fiscal y Fondos Distintos de Aportaciones",8.5,Fondos Distintos de Aportaciones ,,,,,,,0,516199392.3
2021,Tercer Trimestre,4,Endeudamiento,0,Ingresos Derivados de Financiamientos,0.1,Endeudamiento interno,,,,,,,-1212660983,-216372490.3
2022,Anual,1,Ingresos locales,1,Impuestos,1.2,Impuestos sobre el patrimonio,1.2.1,Predial,,,,,19103733600,
2022,Anual,1,Ingresos locales,1,Impuestos,1.2,Impuestos sobre el patrimonio,1.2.2,Sobre Adquisición de Inmuebles,,,,,7292490450,
2022,Anual,1,Ingresos locales,1,Impuestos,1.2,Impuestos sobre el patrimonio,1.2.3,Sobre Tenencia o Uso de Vehículos,,,,,4394482155,
2022,Anual,1,Ingresos locales,1,Impuestos,1.3,"Impuestos sobre la producción, el consumo y las transacciones",1.3.1,Sobre Espectáculos Públicos,,,,,251362524,
2022,Anual,1,Ingresos locales,1,Impuestos,1.3,"Impuestos sobre la producción, el consumo y las transacciones",1.3.2,"Sobre Loterías, Rifas, Sorteos y Concursos",,,,,428626359,
2022,Anual,1,Ingresos locales,1,Impuestos,1.3,"Impuestos sobre la producción, el consumo y las transacciones",1.3.3,Por la Prestación de Servicios de Hospedaje,,,,,388850379,
2022,Anual,1,Ingresos locales,1,Impuestos,1.3,"Impuestos sobre la producción, el consumo y las transacciones",1.3.4,Por la Venta Final de Bebidas con contenido Alcohólico,,,,,208309312,
2022,Anual,1,Ingresos locales,1,Impuestos,1.3,"Impuestos sobre la producción, el consumo y las transacciones",1.3.5,Por las Erogaciones en Juegos con Apuestas,,,,,158685457,
2022,Anual,1,Ingresos locales,1,Impuestos,1.5,Impuestos sobre Nóminas y Asimilables,1.5.1,Sobre Nóminas,,,,,28357363650,
2022,Anual,1,Ingresos locales,1,Impuestos,1.7,Accesorios de los Impuestos,1.7.1,Accesorios de los Impuestos,,,,,163342256,
2022,Anual,3,Ingresos del Sector Paraestatal,2,Cuotas y Aportaciones de Seguridad Social,2.4,Otras Cuotas y Aportaciones para la Seguridad Social,2.4.1,Instituciones Públicas de Seguridad Social,,,,,5011565144,
2022,Anual,1,Ingresos locales,4,Derechos,4.1,"Derechos por el uso, goce, aprovechamiento o explotación de bienes de dominio público",4.1.1,Por los Servicios de Grúa y Almacenaje de Vehículos,,,,,25420875,
2022,Anual,1,Ingresos locales,4,Derechos,4.1,"Derechos por el uso, goce, aprovechamiento o explotación de bienes de dominio público",4.1.2,Por el Estacionamiento de Vehículos en la Vía Pública,,,,,72582719,
2022,Anual,1,Ingresos locales,4,Derechos,4.1,"Derechos por el uso, goce, aprovechamiento o explotación de bienes de dominio público",4.1.3,Por el Uso o Aprovechamiento de Inmuebles,,,,,48040347,
2022,Anual,1,Ingresos locales,4,Derechos,4.1,"Derechos por el uso, goce, aprovechamiento o explotación de bienes de dominio público",4.1.4,Por los Servicios de Construcción y Operación Hidráulica y Por la Autorización para Usar las Redes de Agua y Drenaje,,,,,75217800,
2022,Anual,1,Ingresos locales,4,Derechos,4.1,"Derechos por el uso, goce, aprovechamiento o explotación de bienes de dominio público",4.1.5,Por Descarga a la Red de Drenaje,,,,,280492474,
2022,Anual,1,Ingresos locales,4,Derechos,4.1,"Derechos por el uso, goce, aprovechamiento o explotación de bienes de dominio público",4.1.6,Por los Servicios de Recolección y Recepción de Residuos Sólidos,,,,,16889788,
2022,Anual,1,Ingresos locales,4,Derechos,4.3,Derechos por prestación de servicios,4.3.1,Por Cuotas de Recuperación por Servicios Médicos,,,,,12380235,
2022,Anual,1,Ingresos locales,4,Derechos,4.3,Derechos por prestación de servicios,4.3.2,Por la Prestación de Servicios de Registro Civil,,,,,268352534,
2022,Anual,1,Ingresos locales,4,Derechos,4.3,Derechos por prestación de servicios,4.3.3,Por la Prestación de Servicios por el Suministro de Agua,,,,,7370870185,
2022,Anual,1,Ingresos locales,4,Derechos,4.3,Derechos por prestación de servicios,4.3.4,"Por la Prestación de Servicios del Registro Público de la Propiedad y de Comercio, y del Archivo General de Notarías",,,,,1671375776,
2022,Anual,1,Ingresos locales,4,Derechos,4.3,Derechos por prestación de servicios,4.3.5,Por los Servicios de Control Vehicular,,,,,2337751500,
2022,Anual,1,Ingresos locales,4,Derechos,4.3,Derechos por prestación de servicios,4.3.6,Por los Servicios de Expedición de Licencias,,,,,433630512,
2022,Anual,1,Ingresos locales,4,Derechos,4.3,Derechos por prestación de servicios,4.3.7,Por los Servicios de Alineamiento y Señalamiento de Número Oficial y Expedición de Constancias de Zonificación y Uso de Inmuebles,,,,,33016227,
2022,Anual,1,Ingresos locales,4,Derechos,4.3,Derechos por prestación de servicios,4.3.8,"Por la Supervisión y Revisión de las Obras Públicas Sujetas a Contrato, así como la Auditoría de las mismas",,,,,81065722,
2022,Anual,1,Ingresos locales,4,Derechos,4.4,Otros Derechos,4.4.1,Otros Derechos,,,,,258654123,
2022,Anual,1,Ingresos locales,4,Derechos,4.5,Accesorios de los Derechos,4.5.1,Accesorios de los Derechos,,,,,56620676,
2022,Anual,1,Ingresos locales,5,Productos,5.1,Productos,5.1.1,Productos derivados del uso y aprovechamiento de bienes no sujetos a régimen de dominio público,5.1.1.1,Por la prestación de servicios que corresponden a funciones de derecho privado,5.1.1.1.1,Policía Auxiliar,6495118108,
2022,Anual,1,Ingresos locales,5,Productos,5.1,Productos,5.1.1,Productos derivados del uso y aprovechamiento de bienes no sujetos a régimen de dominio público,5.1.1.1,Por la prestación de servicios que corresponden a funciones de derecho privado,5.1.1.1.2,Policía Bancaria e Industrial,3869099827,
2022,Anual,1,Ingresos locales,5,Productos,5.1,Productos,5.1.1,Productos derivados del uso y aprovechamiento de bienes no sujetos a régimen de dominio público,5.1.1.1,Por la prestación de servicios que corresponden a funciones de derecho privado,5.1.1.1.3,Otros,0,
2022,Anual,1,Ingresos locales,5,Productos,5.1,Productos,5.1.1,Productos derivados del uso y aprovechamiento de bienes no sujetos a régimen de dominio público,5.1.1.2,Productos que se Destinen a la Unidad Generadora de los mismos,,,356426319,
2022,Anual,1,Ingresos locales,5,Productos,5.1,Productos,5.1.1,Productos derivados del uso y aprovechamiento de bienes no sujetos a régimen de dominio público,5.1.1.3,Venta de Hologramas de la Verificación Vehicular Obligatoria,,,308745753,
2022,Anual,1,Ingresos locales,5,Productos,5.1,Productos,5.1.2,"Derivados del uso, aprovechamiento o enajenación de bienes no sujetos al régimen de dominio público",5.1.2.1,Enajenación de Bienes Muebles no Sujetos a ser Inventariados,5.1.2.1.1,Enajenación de muebles e inmuebles,0,
2022,Anual,1,Ingresos locales,5,Productos,5.1,Productos,5.1.2,"Derivados del uso, aprovechamiento o enajenación de bienes no sujetos al régimen de dominio público",5.1.2.1,Enajenación de Bienes Muebles no Sujetos a ser Inventariados,5.1.2.1.2,Planta de Asfalto,538942740,
2022,Anual,1,Ingresos locales,5,Productos,5.1,Productos,5.1.2,"Derivados del uso, aprovechamiento o enajenación de bienes no sujetos al régimen de dominio público",5.1.2.1,Enajenación de Bienes Muebles no Sujetos a ser Inventariados,5.1.2.1.3,Tierras y construcciones,773772,
2022,Anual,1,Ingresos locales,5,Productos,5.1,Productos,5.1.4,Otros productos que generan ingresos corrientes,5.1.4.1,Otros productos,,,0,
2022,Anual,1,Ingresos locales,5,Productos,5.1,Productos,5.1.5,Productos Financieros,,,,,320805369,
2022,Anual,1,Ingresos locales,5,Productos,5.1,Productos,5.1.3,Accesorios de los Productos,,,,,0,
2022,Anual,1,Ingresos locales,6,Aprovechamientos,6.1,Aprovechamientos,6.1.1,Multas,6.1.1.1,Multas de Tránsito,,,416343168,
2022,Anual,1,Ingresos locales,6,Aprovechamientos,6.1,Aprovechamientos,6.1.1,Multas,6.1.1.2,"Otras Multas Administrativas, así como las Impuestas por Autoridades Judiciales y Reparación del daño denunciado por los Ofendidos",,,525179235,
2022,Anual,1,Ingresos locales,6,Aprovechamientos,6.1,Aprovechamientos,6.1.2,Indemnizaciones,6.1.2.1,"Sanciones, Responsabilidades e Indemnizaciones",,,55460928,
2022,Anual,1,Ingresos locales,6,Aprovechamientos,6.1,Aprovechamientos,6.1.2,Indemnizaciones,6.1.2.2,Resarcimientos,,,1124640,
2022,Anual,1,Ingresos locales,6,Aprovechamientos,6.1,Aprovechamientos,6.1.2,Indemnizaciones,6.1.2.3,"Seguros, Reaseguros, Fianzas y Cauciones",,,82690129,
2022,Anual,1,Ingresos locales,6,Aprovechamientos,6.1,Aprovechamientos,6.1.3,Reintegros,,,,,0,
2022,Anual,1,Ingresos locales,6,Aprovechamientos,6.1,Aprovechamientos,6.1.4,Aprovechamientos provenientes de obras públicas,6.1.4.1,Sobre Tierras y Construcciones del Dominio Público,,,473670137,
2022,Anual,1,Ingresos locales,6,Aprovechamientos,6.1,Aprovechamientos,6.1.5,Otros Aprovechamientos,6.1.5.1,Recuperación de Impuestos Federales,,,1232266980,
2022,Anual,1,Ingresos locales,6,Aprovechamientos,6.1,Aprovechamientos,6.1.5,Otros Aprovechamientos,6.1.5.2,Venta de Bases para Licitaciones Públicas,,,20854362,
2022,Anual,1,Ingresos locales,6,Aprovechamientos,6.1,Aprovechamientos,6.1.5,Otros Aprovechamientos,6.1.5.3,Aprovechamientos que se Destinen a la Unidad Generadora de los mismos,,,414118119,
2022,Anual,1,Ingresos locales,6,Aprovechamientos,6.1,Aprovechamientos,6.1.5,Otros Aprovechamientos,6.1.5.4,Donativos y donaciones,,,0,
2022,Anual,1,Ingresos locales,6,Aprovechamientos,6.1,Aprovechamientos,6.1.5,Otros Aprovechamientos,6.1.5.5,Otros No Especificados,,,923811730,
2022,Anual,1,Ingresos locales,6,Aprovechamientos,6.1,Aprovechamientos,6.1.6,Accesorios de los Aprovechamientos,,,,,5980742,
2022,Anual,3,Ingresos del Sector Paraestatal,7,"Ingresos por Venta de Bienes, Prestación de Servicios y Otros Ingresos",7.1,Ingresos por Venta de Bienes y Prestación de Servicios de Instituciones Públicas de Seguridad Social,,,,,,,805028749,
2022,Anual,3,Ingresos del Sector Paraestatal,7,"Ingresos por Venta de Bienes, Prestación de Servicios y Otros Ingresos",7.3,Ingresos por Venta de Bienes y Prestación de Servicios de Entidades Paraestatales y Fideicomisos No Empresariales y No Financieros,,,,,,,7285547346,
2022,Anual,3,Ingresos del Sector Paraestatal,7,"Ingresos por Venta de Bienes, Prestación de Servicios y Otros Ingresos",7.4,Ingresos por Venta de Bienes y Prestación de Servicios de Entidades Paraestatales Empresariales No Financieras con Participación Estatal Mayoritaria,,,,,,,753512423,
2022,Anual,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboración Fiscal y Fondos Distintos de Aportaciones",8.1,Participaciones,8.1.1,Fondo General de Participaciones,,,,,76460906740,
2022,Anual,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboración Fiscal y Fondos Distintos de Aportaciones",8.1,Participaciones,8.1.2,Fondo de Fomento Municipal,,,,,4087145697,
2022,Anual,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboración Fiscal y Fondos Distintos de Aportaciones",8.1,Participaciones,8.1.3,Participaciones en el Impuesto Especial sobre Producción y Servicios,,,,,1653759790,
2022,Anual,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboración Fiscal y Fondos Distintos de Aportaciones",8.1,Participaciones,8.1.4,Fondo de Fiscalización y Recaudación,,,,,3784996979,
2022,Anual,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboración Fiscal y Fondos Distintos de Aportaciones",8.1,Participaciones,8.1.5,Por el consumo de Gasolinas y Diesel efectuado en la Ciudad de México,,,,,1242067183,
2022,Anual,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboración Fiscal y Fondos Distintos de Aportaciones",8.1,Participaciones,8.1.6,Por ingresos derivados del entero de impuestos,,,,,10856378949,
2022,Anual,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboración Fiscal y Fondos Distintos de Aportaciones",8.2,Aportaciones,8.2.1,Fondo de Aportaciones para los Servicios de Salud,,,,,5365063194,
2022,Anual,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboración Fiscal y Fondos Distintos de Aportaciones",8.2,Aportaciones,8.2.2,Fondo de Aportaciones Múltiples,,,,,596949272,
2022,Anual,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboración Fiscal y Fondos Distintos de Aportaciones",8.2,Aportaciones,8.2.3,Fondo de Aportaciones para la Seguridad Pública,,,,,493400000,
2022,Anual,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboración Fiscal y Fondos Distintos de Aportaciones",8.2,Aportaciones,8.2.4,Fondo de Aportaciones para el Fortalecimiento de los Municipios y las Demarcaciones Territoriales,,,,,7908723822,
2022,Anual,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboración Fiscal y Fondos Distintos de Aportaciones",8.2,Aportaciones,8.2.5,Fondo de Aportaciones para el Fortalecimiento de las Entidades Federativas,,,,,2352271344,
2022,Anual,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboración Fiscal y Fondos Distintos de Aportaciones",8.2,Aportaciones,8.2.6,Fondo de Aportaciones para la Infraestructura Social,,,,,1402184440,
2022,Anual,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboración Fiscal y Fondos Distintos de Aportaciones",8.3,Convenios,8.3.1,Convenios con la Federación,,,,,4230243712,
2022,Anual,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboración Fiscal y Fondos Distintos de Aportaciones",8.4,Incentivos derivados de la colaboración fiscal,8.4.1,Impuesto sobre Automóviles Nuevos,,,,,1640937234,
2022,Anual,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboración Fiscal y Fondos Distintos de Aportaciones",8.4,Incentivos derivados de la colaboración fiscal,8.4.2,Por Incentivos de Fiscalización y Gestión de Cobro,8.4.2.1,Por el Impuesto al Valor Agregado,,,781212338,
2022,Anual,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboración Fiscal y Fondos Distintos de Aportaciones",8.4,Incentivos derivados de la colaboración fiscal,8.4.2,Por Incentivos de Fiscalización y Gestión de Cobro,8.4.2.2,Por Gastos de Ejecución,,,66057,
2022,Anual,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboración Fiscal y Fondos Distintos de Aportaciones",8.4,Incentivos derivados de la colaboración fiscal,8.4.2,Por Incentivos de Fiscalización y Gestión de Cobro,8.4.2.3,Por el Impuesto Sobre la Renta,,,818138421,
2022,Anual,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboración Fiscal y Fondos Distintos de Aportaciones",8.4,Incentivos derivados de la colaboración fiscal,8.4.2,Por Incentivos de Fiscalización y Gestión de Cobro,8.4.2.4,Otros,,,22048219,
2022,Anual,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboración Fiscal y Fondos Distintos de Aportaciones",8.4,Incentivos derivados de la colaboración fiscal,8.4.3,Por la Participación de la Recaudación de Impuestos Federales,8.4.3.1,Por el Impuesto sobre la Renta por Enajenación de Bienes Inmuebles y Construcciones,,,1345437982,
2022,Anual,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboración Fiscal y Fondos Distintos de Aportaciones",8.4,Incentivos derivados de la colaboración fiscal,8.4.3,Por la Participación de la Recaudación de Impuestos Federales,8.4.3.2,Otros,,,0,
2022,Anual,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboración Fiscal y Fondos Distintos de Aportaciones",8.4,Incentivos derivados de la colaboración fiscal,8.4.4,Por Multas Administrativas Impuestas por Autoridades Federales No Fiscales,,,,,6521127,
2022,Anual,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboración Fiscal y Fondos Distintos de Aportaciones",8.4,Incentivos derivados de la colaboración fiscal,8.4.5,Fondo de Compensación del ISAN,,,,,679097062,
2022,Anual,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboración Fiscal y Fondos Distintos de Aportaciones",8.4,Incentivos derivados de la colaboración fiscal,8.4.6,Fondo de Compensación del Régimen de Pequeños Contribuyentes y del Régimen de Intermedios,,,,,86652806,
2022,Anual,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboración Fiscal y Fondos Distintos de Aportaciones",8.5,Fondos Distintos de Aportaciones ,,,,,,,0,
2022,Anual,4,Endeudamiento,0,Ingresos Derivados de Financiamientos,0.1,Endeudamiento interno,,,,,,,4500000000,
2021,Cuenta Pública,1,Ingresos locales,1,Impuestos,1.2,Impuestos sobre el patrimonio,1.2.1,Predial,,,,,18095408570,18636876115
2021,Cuenta Pública,1,Ingresos locales,1,Impuestos,1.2,Impuestos sobre el patrimonio,1.2.2,Sobre Adquisición de Inmuebles,,,,,5526369707,7658314834
2021,Cuenta Pública,1,Ingresos locales,1,Impuestos,1.2,Impuestos sobre el patrimonio,1.2.3,Sobre Tenencia o Uso de Vehículos,,,,,4711599428,4329526537
2021,Cuenta Pública,1,Ingresos locales,1,Impuestos,1.3,"Impuestos sobre la producción, el consumo y las transacciones",1.3.1,Sobre Espectáculos Públicos,,,,,256179984,162551604.2
2021,Cuenta Pública,1,Ingresos locales,1,Impuestos,1.3,"Impuestos sobre la producción, el consumo y las transacciones",1.3.2,"Sobre Loterías, Rifas, Sorteos y Concursos",,,,,428392694,339832532.4
2021,Cuenta Pública,1,Ingresos locales,1,Impuestos,1.3,"Impuestos sobre la producción, el consumo y las transacciones",1.3.3,Por la Prestación de Servicios de Hospedaje,,,,,345800234,314733724.8
2021,Cuenta Pública,1,Ingresos locales,1,Impuestos,1.3,"Impuestos sobre la producción, el consumo y las transacciones",1.3.4,Por la Venta Final de Bebidas Alcohólicas,,,,,109805427,211376043.4
2021,Cuenta Pública,1,Ingresos locales,1,Impuestos,1.3,"Impuestos sobre la producción, el consumo y las transacciones",1.3.5,Por las Erogaciones en Juegos con Apuestas,,,,,172720000,143482793.8
2021,Cuenta Pública,1,Ingresos locales,1,Impuestos,1.5,Impuestos sobre Nóminas y Asimilables,1.5.1,Sobre Nóminas,,,,,26758331533,28268193417
2021,Cuenta Pública,1,Ingresos locales,1,Impuestos,1.7,Accesorios de los Impuestos,1.7.1,Accesorios de los Impuestos,,,,,687183814,558742821.4
2021,Cuenta Pública,3,Ingresos del Sector Paraestatal,2,Cuotas y Aportaciones de Seguridad Social,2.4,Otras Cuotas y Aportaciones para la Seguridad Social,2.4.1,Instituciones Públicas de Seguridad Social,,,,,4537667810,4583133379
2021,Cuenta Pública,1,Ingresos locales,4,Derechos,4.1,"Derechos por el uso, goce, aprovechamiento o explotación de bienes de dominio público",4.1.1,Por los Servicios de Grúa y Almacenaje de Vehículos,,,,,23221589,23833791
2021,Cuenta Pública,1,Ingresos locales,4,Derechos,4.1,"Derechos por el uso, goce, aprovechamiento o explotación de bienes de dominio público",4.1.2,Por el Estacionamiento de Vehículos en la Vía Pública,,,,,98762982,74025851.12
